load_id,customer_id,route_id,load_date,load_status
LOAD00084454,CUST00177,RTE00054,2024-12-19,Completed
LOAD00084455,CUST00156,RTE00004,2024-12-19,Completed
LOAD00084456,CUST00150,RTE00032,2024-12-19,Completed
LOAD00084457,CUST00124,RTE00017,2024-12-19,Completed
LOAD00084458,CUST00164,RTE00046,2024-12-19,Completed
LOAD00084459,CUST00082,RTE00037,2024-12-19,Completed
LOAD00084460,CUST00023,RTE00049,2024-12-19,Completed
LOAD00084461,CUST00078,RTE00015,2024-12-19,Completed
LOAD00084462,CUST00129,RTE00015,2024-12-19,Completed
LOAD00084463,CUST00199,RTE00005,2024-12-19,Completed
LOAD00084464,CUST00129,RTE00043,2024-12-19,Completed
LOAD00084465,CUST00188,RTE00036,2024-12-19,Completed
LOAD00084466,CUST00149,RTE00013,2024-12-19,Completed
LOAD00084467,CUST00075,RTE00021,2024-12-19,Completed
LOAD00084468,CUST00088,RTE00041,2024-12-19,Completed
LOAD00084469,CUST00039,RTE00052,2024-12-19,Completed
LOAD00084470,CUST00164,RTE00001,2024-12-19,Completed
LOAD00084471,CUST00037,RTE00043,2024-12-19,Completed
LOAD00084472,CUST00144,RTE00034,2024-12-19,Completed
LOAD00084473,CUST00179,RTE00046,2024-12-19,Completed
LOAD00084474,CUST00077,RTE00019,2024-12-19,Completed
LOAD00084475,CUST00001,RTE00030,2024-12-19,Completed
LOAD00084476,CUST00073,RTE00028,2024-12-19,Completed
LOAD00084477,CUST00099,RTE00027,2024-12-19,Completed
LOAD00084478,CUST00165,RTE00034,2024-12-19,Completed
LOAD00084479,CUST00146,RTE00041,2024-12-19,Completed
LOAD00084480,CUST00012,RTE00018,2024-12-19,Completed
LOAD00084481,CUST00190,RTE00036,2024-12-19,Completed
LOAD00084482,CUST00025,RTE00013,2024-12-19,Completed
LOAD00084483,CUST00167,RTE00042,2024-12-19,Completed
LOAD00084484,CUST00081,RTE00021,2024-12-19,Completed
LOAD00084485,CUST00028,RTE00020,2024-12-19,Completed
LOAD00084486,CUST00194,RTE00055,2024-12-19,Completed
LOAD00084487,CUST00030,RTE00030,2024-12-19,Completed
LOAD00084488,CUST00067,RTE00054,2024-12-19,Completed
LOAD00084489,CUST00081,RTE00019,2024-12-19,Completed
LOAD00084490,CUST00084,RTE00014,2024-12-19,Completed
LOAD00084491,CUST00127,RTE00024,2024-12-19,Completed
LOAD00084492,CUST00017,RTE00026,2024-12-19,Completed
LOAD00084493,CUST00189,RTE00004,2024-12-19,Completed
LOAD00084494,CUST00077,RTE00012,2024-12-19,Completed
LOAD00084495,CUST00154,RTE00043,2024-12-19,Completed
LOAD00084496,CUST00038,RTE00014,2024-12-19,Completed
LOAD00084497,CUST00153,RTE00053,2024-12-19,Completed
LOAD00084498,CUST00107,RTE00001,2024-12-19,Completed
LOAD00084499,CUST00130,RTE00030,2024-12-19,Completed
LOAD00084500,CUST00014,RTE00040,2024-12-19,Completed
LOAD00084501,CUST00195,RTE00051,2024-12-19,Completed
LOAD00084502,CUST00161,RTE00058,2024-12-19,Completed
LOAD00084503,CUST00001,RTE00001,2024-12-19,Completed
LOAD00084504,CUST00121,RTE00048,2024-12-19,Completed
LOAD00084505,CUST00003,RTE00052,2024-12-19,Completed
LOAD00084506,CUST00158,RTE00040,2024-12-19,Completed
LOAD00084507,CUST00150,RTE00015,2024-12-19,Completed
LOAD00084508,CUST00198,RTE00028,2024-12-19,Completed
LOAD00084509,CUST00045,RTE00055,2024-12-19,Completed
LOAD00084510,CUST00017,RTE00050,2024-12-19,Completed
LOAD00084511,CUST00094,RTE00031,2024-12-19,Completed
LOAD00084512,CUST00109,RTE00016,2024-12-19,Completed
LOAD00084513,CUST00127,RTE00042,2024-12-19,Completed
LOAD00084514,CUST00104,RTE00033,2024-12-19,Completed
LOAD00084515,CUST00065,RTE00039,2024-12-19,Completed
LOAD00084516,CUST00091,RTE00013,2024-12-20,Completed
LOAD00084517,CUST00146,RTE00032,2024-12-20,Completed
LOAD00084518,CUST00073,RTE00014,2024-12-20,Completed
LOAD00084519,CUST00166,RTE00028,2024-12-20,Completed
LOAD00084520,CUST00165,RTE00044,2024-12-20,Completed
LOAD00084521,CUST00098,RTE00028,2024-12-20,Completed
LOAD00084522,CUST00196,RTE00019,2024-12-20,Completed
LOAD00084523,CUST00119,RTE00014,2024-12-20,Completed
LOAD00084524,CUST00097,RTE00014,2024-12-20,Completed
LOAD00084525,CUST00131,RTE00037,2024-12-20,Completed
LOAD00084526,CUST00061,RTE00038,2024-12-20,Completed
LOAD00084527,CUST00020,RTE00023,2024-12-20,Completed
LOAD00084528,CUST00150,RTE00041,2024-12-20,Completed
LOAD00084529,CUST00097,RTE00017,2024-12-20,Completed
LOAD00084530,CUST00142,RTE00046,2024-12-20,Completed
LOAD00084531,CUST00183,RTE00027,2024-12-20,Completed
LOAD00084532,CUST00120,RTE00030,2024-12-20,Completed
LOAD00084533,CUST00053,RTE00031,2024-12-20,Completed
LOAD00084534,CUST00008,RTE00003,2024-12-20,Completed
LOAD00084535,CUST00180,RTE00013,2024-12-20,Completed
LOAD00084536,CUST00068,RTE00010,2024-12-20,Completed
LOAD00084537,CUST00051,RTE00020,2024-12-20,Completed
LOAD00084538,CUST00095,RTE00026,2024-12-20,Completed
LOAD00084539,CUST00057,RTE00032,2024-12-20,Completed
LOAD00084540,CUST00090,RTE00028,2024-12-20,Completed
LOAD00084541,CUST00123,RTE00031,2024-12-20,Completed
LOAD00084542,CUST00065,RTE00028,2024-12-20,Completed
LOAD00084543,CUST00009,RTE00044,2024-12-20,Completed
LOAD00084544,CUST00104,RTE00033,2024-12-20,Completed
LOAD00084545,CUST00163,RTE00028,2024-12-20,Completed
LOAD00084546,CUST00053,RTE00051,2024-12-20,Completed
LOAD00084547,CUST00009,RTE00021,2024-12-20,Completed
LOAD00084548,CUST00145,RTE00014,2024-12-20,Completed
LOAD00084549,CUST00154,RTE00001,2024-12-20,Completed
LOAD00084550,CUST00195,RTE00034,2024-12-20,Completed
LOAD00084551,CUST00127,RTE00037,2024-12-20,Completed
LOAD00084552,CUST00052,RTE00017,2024-12-20,Completed
LOAD00084553,CUST00001,RTE00048,2024-12-20,Completed
LOAD00084554,CUST00064,RTE00044,2024-12-20,Completed
LOAD00084555,CUST00182,RTE00013,2024-12-20,Completed
LOAD00084556,CUST00181,RTE00044,2024-12-20,Completed
LOAD00084557,CUST00045,RTE00007,2024-12-20,Completed
LOAD00084558,CUST00173,RTE00022,2024-12-20,Completed
LOAD00084559,CUST00003,RTE00043,2024-12-20,Completed
LOAD00084560,CUST00150,RTE00003,2024-12-20,Completed
LOAD00084561,CUST00128,RTE00015,2024-12-20,Completed
LOAD00084562,CUST00084,RTE00041,2024-12-20,Completed
LOAD00084563,CUST00171,RTE00050,2024-12-20,Completed
LOAD00084564,CUST00064,RTE00009,2024-12-20,Completed
LOAD00084565,CUST00157,RTE00041,2024-12-20,Completed
LOAD00084566,CUST00200,RTE00003,2024-12-20,Completed
LOAD00084567,CUST00019,RTE00018,2024-12-20,Completed
LOAD00084568,CUST00054,RTE00058,2024-12-20,Completed
LOAD00084569,CUST00187,RTE00054,2024-12-20,Completed
LOAD00084570,CUST00093,RTE00045,2024-12-20,Completed
LOAD00084571,CUST00130,RTE00034,2024-12-20,Completed
LOAD00084572,CUST00142,RTE00056,2024-12-20,Completed
LOAD00084573,CUST00130,RTE00028,2024-12-20,Completed
LOAD00084574,CUST00025,RTE00016,2024-12-20,Completed
LOAD00084575,CUST00102,RTE00048,2024-12-20,Completed
LOAD00084576,CUST00086,RTE00011,2024-12-20,Completed
LOAD00084577,CUST00067,RTE00047,2024-12-20,Completed
LOAD00084578,CUST00093,RTE00006,2024-12-20,Completed
LOAD00084579,CUST00067,RTE00021,2024-12-20,Completed
LOAD00084580,CUST00183,RTE00012,2024-12-20,Completed
LOAD00084581,CUST00025,RTE00029,2024-12-20,Completed
LOAD00084582,CUST00193,RTE00044,2024-12-21,Completed
LOAD00084583,CUST00135,RTE00029,2024-12-21,Completed
LOAD00084584,CUST00139,RTE00036,2024-12-21,Completed
LOAD00084585,CUST00180,RTE00011,2024-12-21,Completed
LOAD00084586,CUST00116,RTE00022,2024-12-21,Completed
LOAD00084587,CUST00162,RTE00024,2024-12-21,Completed
LOAD00084588,CUST00163,RTE00031,2024-12-21,Completed
LOAD00084589,CUST00058,RTE00004,2024-12-21,Completed
LOAD00084590,CUST00096,RTE00056,2024-12-21,Completed
LOAD00084591,CUST00035,RTE00054,2024-12-21,Completed
LOAD00084592,CUST00151,RTE00047,2024-12-21,Completed
LOAD00084593,CUST00077,RTE00003,2024-12-21,Completed
LOAD00084594,CUST00084,RTE00007,2024-12-21,Completed
LOAD00084595,CUST00036,RTE00001,2024-12-21,Completed
LOAD00084596,CUST00106,RTE00034,2024-12-21,Completed
LOAD00084597,CUST00125,RTE00002,2024-12-21,Completed
LOAD00084598,CUST00092,RTE00007,2024-12-21,Completed
LOAD00084599,CUST00181,RTE00024,2024-12-21,Completed
LOAD00084600,CUST00035,RTE00048,2024-12-21,Completed
LOAD00084601,CUST00016,RTE00008,2024-12-21,Completed
LOAD00084602,CUST00028,RTE00052,2024-12-21,Completed
LOAD00084603,CUST00071,RTE00038,2024-12-21,Completed
LOAD00084604,CUST00045,RTE00050,2024-12-21,Completed
LOAD00084605,CUST00093,RTE00005,2024-12-21,Completed
LOAD00084606,CUST00188,RTE00046,2024-12-21,Completed
LOAD00084607,CUST00129,RTE00051,2024-12-21,Completed
LOAD00084608,CUST00052,RTE00055,2024-12-21,Completed
LOAD00084609,CUST00016,RTE00024,2024-12-21,Completed
LOAD00084610,CUST00061,RTE00004,2024-12-21,Completed
LOAD00084611,CUST00004,RTE00003,2024-12-21,Completed
LOAD00084612,CUST00128,RTE00026,2024-12-21,Completed
LOAD00084613,CUST00172,RTE00021,2024-12-21,Completed
LOAD00084614,CUST00056,RTE00030,2024-12-21,Completed
LOAD00084615,CUST00085,RTE00038,2024-12-21,Completed
LOAD00084616,CUST00092,RTE00021,2024-12-21,Completed
LOAD00084617,CUST00115,RTE00012,2024-12-21,Completed
LOAD00084618,CUST00182,RTE00011,2024-12-21,Completed
LOAD00084619,CUST00152,RTE00012,2024-12-21,Completed
LOAD00084620,CUST00097,RTE00046,2024-12-21,Completed
LOAD00084621,CUST00148,RTE00047,2024-12-21,Completed
LOAD00084622,CUST00074,RTE00015,2024-12-21,Completed
LOAD00084623,CUST00022,RTE00058,2024-12-21,Completed
LOAD00084624,CUST00161,RTE00022,2024-12-21,Completed
LOAD00084625,CUST00040,RTE00036,2024-12-21,Completed
LOAD00084626,CUST00120,RTE00028,2024-12-21,Completed
LOAD00084627,CUST00166,RTE00055,2024-12-21,Completed
LOAD00084628,CUST00119,RTE00021,2024-12-21,Completed
LOAD00084629,CUST00167,RTE00030,2024-12-21,Completed
LOAD00084630,CUST00092,RTE00048,2024-12-21,Completed
LOAD00084631,CUST00154,RTE00035,2024-12-21,Completed
LOAD00084632,CUST00149,RTE00009,2024-12-21,Completed
LOAD00084633,CUST00177,RTE00002,2024-12-21,Completed
LOAD00084634,CUST00162,RTE00053,2024-12-21,Completed
LOAD00084635,CUST00186,RTE00013,2024-12-21,Completed
LOAD00084636,CUST00186,RTE00032,2024-12-21,Completed
LOAD00084637,CUST00091,RTE00008,2024-12-21,Completed
LOAD00084638,CUST00125,RTE00008,2024-12-21,Completed
LOAD00084639,CUST00139,RTE00010,2024-12-21,Completed
LOAD00084640,CUST00022,RTE00015,2024-12-21,Completed
LOAD00084641,CUST00027,RTE00030,2024-12-21,Completed
LOAD00084642,CUST00168,RTE00023,2024-12-21,Completed
LOAD00084643,CUST00023,RTE00047,2024-12-21,Completed
LOAD00084644,CUST00160,RTE00040,2024-12-21,Completed
LOAD00084645,CUST00097,RTE00042,2024-12-21,Completed
LOAD00084646,CUST00166,RTE00046,2024-12-21,Completed
LOAD00084647,CUST00071,RTE00057,2024-12-21,Completed
LOAD00084648,CUST00056,RTE00005,2024-12-21,Completed
LOAD00084649,CUST00117,RTE00050,2024-12-21,Completed
LOAD00084650,CUST00087,RTE00048,2024-12-21,Completed
LOAD00084651,CUST00046,RTE00019,2024-12-21,Completed
LOAD00084652,CUST00180,RTE00040,2024-12-22,Completed
LOAD00084653,CUST00192,RTE00031,2024-12-22,Completed
LOAD00084654,CUST00038,RTE00024,2024-12-22,Completed
LOAD00084655,CUST00173,RTE00030,2024-12-22,Completed
LOAD00084656,CUST00080,RTE00034,2024-12-22,Completed
LOAD00084657,CUST00064,RTE00011,2024-12-22,Completed
LOAD00084658,CUST00061,RTE00004,2024-12-22,Completed
LOAD00084659,CUST00096,RTE00041,2024-12-22,Completed
LOAD00084660,CUST00079,RTE00017,2024-12-22,Completed
LOAD00084661,CUST00070,RTE00012,2024-12-22,Completed
LOAD00084662,CUST00078,RTE00038,2024-12-22,Completed
LOAD00084663,CUST00062,RTE00057,2024-12-22,Completed
LOAD00084664,CUST00034,RTE00045,2024-12-22,Completed
LOAD00084665,CUST00144,RTE00023,2024-12-22,Completed
LOAD00084666,CUST00103,RTE00050,2024-12-22,Completed
LOAD00084667,CUST00006,RTE00006,2024-12-22,Completed
LOAD00084668,CUST00193,RTE00038,2024-12-22,Completed
LOAD00084669,CUST00147,RTE00026,2024-12-22,Completed
LOAD00084670,CUST00077,RTE00017,2024-12-22,Completed
LOAD00084671,CUST00039,RTE00053,2024-12-22,Completed
LOAD00084672,CUST00151,RTE00032,2024-12-22,Completed
LOAD00084673,CUST00059,RTE00043,2024-12-22,Completed
LOAD00084674,CUST00051,RTE00006,2024-12-22,Completed
LOAD00084675,CUST00136,RTE00035,2024-12-22,Completed
LOAD00084676,CUST00127,RTE00029,2024-12-22,Completed
LOAD00084677,CUST00007,RTE00057,2024-12-22,Completed
LOAD00084678,CUST00189,RTE00021,2024-12-22,Completed
LOAD00084679,CUST00187,RTE00020,2024-12-22,Completed
LOAD00084680,CUST00152,RTE00015,2024-12-22,Completed
LOAD00084681,CUST00185,RTE00020,2024-12-22,Completed
LOAD00084682,CUST00002,RTE00038,2024-12-22,Completed
LOAD00084683,CUST00093,RTE00026,2024-12-22,Completed
LOAD00084684,CUST00066,RTE00033,2024-12-22,Completed
LOAD00084685,CUST00077,RTE00033,2024-12-22,Completed
LOAD00084686,CUST00043,RTE00031,2024-12-22,Completed
LOAD00084687,CUST00194,RTE00058,2024-12-22,Completed
LOAD00084688,CUST00011,RTE00012,2024-12-22,Completed
LOAD00084689,CUST00103,RTE00040,2024-12-22,Completed
LOAD00084690,CUST00147,RTE00037,2024-12-22,Completed
LOAD00084691,CUST00172,RTE00048,2024-12-22,Completed
LOAD00084692,CUST00125,RTE00033,2024-12-22,Completed
LOAD00084693,CUST00150,RTE00020,2024-12-22,Completed
LOAD00084694,CUST00034,RTE00030,2024-12-22,Completed
LOAD00084695,CUST00160,RTE00031,2024-12-22,Completed
LOAD00084696,CUST00145,RTE00004,2024-12-22,Completed
LOAD00084697,CUST00108,RTE00001,2024-12-22,Completed
LOAD00084698,CUST00167,RTE00013,2024-12-22,Completed
LOAD00084699,CUST00055,RTE00014,2024-12-22,Completed
LOAD00084700,CUST00137,RTE00005,2024-12-22,Completed
LOAD00084701,CUST00120,RTE00003,2024-12-22,Completed
LOAD00084702,CUST00175,RTE00056,2024-12-22,Completed
LOAD00084703,CUST00184,RTE00056,2024-12-22,Completed
LOAD00084704,CUST00195,RTE00021,2024-12-22,Completed
LOAD00084705,CUST00073,RTE00040,2024-12-22,Completed
LOAD00084706,CUST00159,RTE00035,2024-12-22,Completed
LOAD00084707,CUST00092,RTE00004,2024-12-22,Completed
LOAD00084708,CUST00150,RTE00033,2024-12-22,Completed
LOAD00084709,CUST00126,RTE00014,2024-12-22,Completed
LOAD00084710,CUST00090,RTE00033,2024-12-22,Completed
LOAD00084711,CUST00034,RTE00036,2024-12-22,Completed
LOAD00084712,CUST00034,RTE00040,2024-12-22,Completed
LOAD00084713,CUST00001,RTE00004,2024-12-22,Completed
LOAD00084714,CUST00186,RTE00008,2024-12-22,Completed
LOAD00084715,CUST00022,RTE00045,2024-12-22,Completed
LOAD00084716,CUST00050,RTE00058,2024-12-22,Completed
LOAD00084717,CUST00044,RTE00013,2024-12-22,Completed
LOAD00084718,CUST00087,RTE00036,2024-12-22,Completed
LOAD00084719,CUST00196,RTE00053,2024-12-22,Completed
LOAD00084720,CUST00093,RTE00005,2024-12-22,Completed
LOAD00084721,CUST00079,RTE00047,2024-12-22,Completed
LOAD00084722,CUST00038,RTE00010,2024-12-22,Completed
LOAD00084723,CUST00194,RTE00020,2024-12-22,Completed
LOAD00084724,CUST00177,RTE00042,2024-12-22,Completed
LOAD00084725,CUST00139,RTE00027,2024-12-22,Completed
LOAD00084726,CUST00033,RTE00058,2024-12-22,Completed
LOAD00084727,CUST00103,RTE00030,2024-12-22,Completed
LOAD00084728,CUST00028,RTE00036,2024-12-22,Completed
LOAD00084729,CUST00019,RTE00041,2024-12-22,Completed
LOAD00084730,CUST00150,RTE00046,2024-12-22,Completed
LOAD00084731,CUST00154,RTE00006,2024-12-22,Completed
LOAD00084732,CUST00087,RTE00023,2024-12-22,Completed
LOAD00084733,CUST00196,RTE00019,2024-12-22,Completed
LOAD00084734,CUST00023,RTE00033,2024-12-23,Completed
LOAD00084735,CUST00153,RTE00027,2024-12-23,Completed
LOAD00084736,CUST00188,RTE00038,2024-12-23,Completed
LOAD00084737,CUST00050,RTE00022,2024-12-23,Completed
LOAD00084738,CUST00192,RTE00029,2024-12-23,Completed
LOAD00084739,CUST00198,RTE00031,2024-12-23,Completed
LOAD00084740,CUST00198,RTE00021,2024-12-23,Completed
LOAD00084741,CUST00190,RTE00058,2024-12-23,Completed
LOAD00084742,CUST00089,RTE00024,2024-12-23,Completed
LOAD00084743,CUST00004,RTE00009,2024-12-23,Completed
LOAD00084744,CUST00028,RTE00016,2024-12-23,Completed
LOAD00084745,CUST00055,RTE00008,2024-12-23,Completed
LOAD00084746,CUST00009,RTE00030,2024-12-23,Completed
LOAD00084747,CUST00078,RTE00057,2024-12-23,Completed
LOAD00084748,CUST00078,RTE00054,2024-12-23,Completed
LOAD00084749,CUST00050,RTE00037,2024-12-23,Completed
LOAD00084750,CUST00092,RTE00046,2024-12-23,Completed
LOAD00084751,CUST00084,RTE00027,2024-12-23,Completed
LOAD00084752,CUST00132,RTE00054,2024-12-23,Completed
LOAD00084753,CUST00088,RTE00023,2024-12-23,Completed
LOAD00084754,CUST00026,RTE00006,2024-12-23,Completed
LOAD00084755,CUST00197,RTE00005,2024-12-23,Completed
LOAD00084756,CUST00155,RTE00033,2024-12-23,Completed
LOAD00084757,CUST00075,RTE00055,2024-12-23,Completed
LOAD00084758,CUST00138,RTE00045,2024-12-23,Completed
LOAD00084759,CUST00039,RTE00058,2024-12-23,Completed
LOAD00084760,CUST00118,RTE00006,2024-12-23,Completed
LOAD00084761,CUST00165,RTE00041,2024-12-23,Completed
LOAD00084762,CUST00140,RTE00046,2024-12-23,Completed
LOAD00084763,CUST00197,RTE00045,2024-12-23,Completed
LOAD00084764,CUST00070,RTE00030,2024-12-23,Completed
LOAD00084765,CUST00189,RTE00031,2024-12-23,Completed
LOAD00084766,CUST00100,RTE00006,2024-12-23,Completed
LOAD00084767,CUST00118,RTE00049,2024-12-23,Completed
LOAD00084768,CUST00149,RTE00057,2024-12-23,Completed
LOAD00084769,CUST00022,RTE00003,2024-12-23,Completed
LOAD00084770,CUST00060,RTE00035,2024-12-23,Completed
LOAD00084771,CUST00170,RTE00047,2024-12-23,Completed
LOAD00084772,CUST00094,RTE00013,2024-12-23,Completed
LOAD00084773,CUST00179,RTE00012,2024-12-23,Completed
LOAD00084774,CUST00060,RTE00049,2024-12-23,Completed
LOAD00084775,CUST00131,RTE00013,2024-12-23,Completed
LOAD00084776,CUST00047,RTE00033,2024-12-23,Completed
LOAD00084777,CUST00110,RTE00013,2024-12-23,Completed
LOAD00084778,CUST00160,RTE00021,2024-12-23,Completed
LOAD00084779,CUST00030,RTE00055,2024-12-23,Completed
LOAD00084780,CUST00164,RTE00005,2024-12-23,Completed
LOAD00084781,CUST00049,RTE00049,2024-12-23,Completed
LOAD00084782,CUST00190,RTE00047,2024-12-23,Completed
LOAD00084783,CUST00115,RTE00002,2024-12-23,Completed
LOAD00084784,CUST00121,RTE00009,2024-12-23,Completed
LOAD00084785,CUST00080,RTE00004,2024-12-23,Completed
LOAD00084786,CUST00138,RTE00056,2024-12-23,Completed
LOAD00084787,CUST00071,RTE00054,2024-12-23,Completed
LOAD00084788,CUST00033,RTE00043,2024-12-23,Completed
LOAD00084789,CUST00184,RTE00033,2024-12-23,Completed
LOAD00084790,CUST00147,RTE00049,2024-12-23,Completed
LOAD00084791,CUST00023,RTE00053,2024-12-23,Completed
LOAD00084792,CUST00027,RTE00053,2024-12-23,Completed
LOAD00084793,CUST00076,RTE00017,2024-12-23,Completed
LOAD00084794,CUST00138,RTE00028,2024-12-23,Completed
LOAD00084795,CUST00001,RTE00026,2024-12-23,Completed
LOAD00084796,CUST00071,RTE00016,2024-12-23,Completed
LOAD00084797,CUST00076,RTE00004,2024-12-23,Completed
LOAD00084798,CUST00152,RTE00034,2024-12-23,Completed
LOAD00084799,CUST00159,RTE00054,2024-12-23,Completed
LOAD00084800,CUST00068,RTE00006,2024-12-23,Completed
LOAD00084801,CUST00006,RTE00007,2024-12-23,Completed
LOAD00084802,CUST00097,RTE00048,2024-12-23,Completed
LOAD00084803,CUST00097,RTE00024,2024-12-23,Completed
LOAD00084804,CUST00089,RTE00032,2024-12-23,Completed
LOAD00084805,CUST00033,RTE00023,2024-12-23,Completed
LOAD00084806,CUST00166,RTE00004,2024-12-23,Completed
LOAD00084807,CUST00158,RTE00013,2024-12-23,Completed
LOAD00084808,CUST00061,RTE00001,2024-12-23,Completed
LOAD00084809,CUST00046,RTE00032,2024-12-23,Completed
LOAD00084810,CUST00015,RTE00001,2024-12-23,Completed
LOAD00084811,CUST00194,RTE00033,2024-12-23,Completed
LOAD00084812,CUST00010,RTE00027,2024-12-23,Completed
LOAD00084813,CUST00198,RTE00050,2024-12-23,Completed
LOAD00084814,CUST00008,RTE00057,2024-12-23,Completed
LOAD00084815,CUST00032,RTE00003,2024-12-23,Completed
LOAD00084816,CUST00077,RTE00023,2024-12-23,Completed
LOAD00084817,CUST00049,RTE00055,2024-12-23,Completed
LOAD00084818,CUST00084,RTE00022,2024-12-23,Completed
LOAD00084819,CUST00009,RTE00041,2024-12-24,Completed
LOAD00084820,CUST00019,RTE00027,2024-12-24,Completed
LOAD00084821,CUST00120,RTE00005,2024-12-24,Completed
LOAD00084822,CUST00112,RTE00052,2024-12-24,Completed
LOAD00084823,CUST00019,RTE00041,2024-12-24,Completed
LOAD00084824,CUST00032,RTE00013,2024-12-24,Completed
LOAD00084825,CUST00196,RTE00015,2024-12-24,Completed
LOAD00084826,CUST00151,RTE00014,2024-12-24,Completed
LOAD00084827,CUST00164,RTE00028,2024-12-24,Completed
LOAD00084828,CUST00061,RTE00009,2024-12-24,Completed
LOAD00084829,CUST00062,RTE00027,2024-12-24,Completed
LOAD00084830,CUST00172,RTE00030,2024-12-24,Completed
LOAD00084831,CUST00118,RTE00009,2024-12-24,Completed
LOAD00084832,CUST00006,RTE00052,2024-12-24,Completed
LOAD00084833,CUST00191,RTE00035,2024-12-24,Completed
LOAD00084834,CUST00155,RTE00039,2024-12-24,Completed
LOAD00084835,CUST00032,RTE00047,2024-12-24,Completed
LOAD00084836,CUST00103,RTE00039,2024-12-24,Completed
LOAD00084837,CUST00127,RTE00037,2024-12-24,Completed
LOAD00084838,CUST00025,RTE00051,2024-12-24,Completed
LOAD00084839,CUST00155,RTE00040,2024-12-24,Completed
LOAD00084840,CUST00120,RTE00021,2024-12-24,Completed
LOAD00084841,CUST00065,RTE00050,2024-12-24,Completed
LOAD00084842,CUST00137,RTE00044,2024-12-24,Completed
LOAD00084843,CUST00173,RTE00028,2024-12-24,Completed
LOAD00084844,CUST00062,RTE00018,2024-12-24,Completed
LOAD00084845,CUST00111,RTE00043,2024-12-24,Completed
LOAD00084846,CUST00164,RTE00001,2024-12-24,Completed
LOAD00084847,CUST00193,RTE00057,2024-12-24,Completed
LOAD00084848,CUST00191,RTE00045,2024-12-24,Completed
LOAD00084849,CUST00100,RTE00050,2024-12-24,Completed
LOAD00084850,CUST00032,RTE00017,2024-12-24,Completed
LOAD00084851,CUST00112,RTE00053,2024-12-24,Completed
LOAD00084852,CUST00100,RTE00006,2024-12-24,Completed
LOAD00084853,CUST00022,RTE00023,2024-12-24,Completed
LOAD00084854,CUST00125,RTE00053,2024-12-24,Completed
LOAD00084855,CUST00128,RTE00005,2024-12-24,Completed
LOAD00084856,CUST00094,RTE00051,2024-12-24,Completed
LOAD00084857,CUST00036,RTE00043,2024-12-24,Completed
LOAD00084858,CUST00040,RTE00046,2024-12-24,Completed
LOAD00084859,CUST00194,RTE00047,2024-12-24,Completed
LOAD00084860,CUST00088,RTE00002,2024-12-24,Completed
LOAD00084861,CUST00193,RTE00034,2024-12-24,Completed
LOAD00084862,CUST00144,RTE00025,2024-12-24,Completed
LOAD00084863,CUST00188,RTE00048,2024-12-24,Completed
LOAD00084864,CUST00068,RTE00010,2024-12-24,Completed
LOAD00084865,CUST00023,RTE00020,2024-12-24,Completed
LOAD00084866,CUST00187,RTE00048,2024-12-24,Completed
LOAD00084867,CUST00106,RTE00037,2024-12-24,Completed
LOAD00084868,CUST00082,RTE00015,2024-12-24,Completed
LOAD00084869,CUST00047,RTE00030,2024-12-24,Completed
LOAD00084870,CUST00168,RTE00018,2024-12-24,Completed
LOAD00084871,CUST00125,RTE00041,2024-12-24,Completed
LOAD00084872,CUST00195,RTE00033,2024-12-24,Completed
LOAD00084873,CUST00066,RTE00001,2024-12-24,Completed
LOAD00084874,CUST00031,RTE00047,2024-12-24,Completed
LOAD00084875,CUST00107,RTE00021,2024-12-24,Completed
LOAD00084876,CUST00019,RTE00057,2024-12-24,Completed
LOAD00084877,CUST00016,RTE00018,2024-12-24,Completed
LOAD00084878,CUST00151,RTE00039,2024-12-24,Completed
LOAD00084879,CUST00117,RTE00023,2024-12-25,Completed
LOAD00084880,CUST00060,RTE00005,2024-12-25,Completed
LOAD00084881,CUST00102,RTE00024,2024-12-25,Completed
LOAD00084882,CUST00129,RTE00009,2024-12-25,Completed
LOAD00084883,CUST00064,RTE00024,2024-12-25,Completed
LOAD00084884,CUST00048,RTE00058,2024-12-25,Completed
LOAD00084885,CUST00105,RTE00026,2024-12-25,Completed
LOAD00084886,CUST00012,RTE00019,2024-12-25,Completed
LOAD00084887,CUST00099,RTE00025,2024-12-25,Completed
LOAD00084888,CUST00153,RTE00003,2024-12-25,Completed
LOAD00084889,CUST00058,RTE00022,2024-12-25,Completed
LOAD00084890,CUST00167,RTE00055,2024-12-25,Completed
LOAD00084891,CUST00084,RTE00055,2024-12-25,Completed
LOAD00084892,CUST00116,RTE00036,2024-12-25,Completed
LOAD00084893,CUST00185,RTE00054,2024-12-25,Completed
LOAD00084894,CUST00107,RTE00023,2024-12-25,Completed
LOAD00084895,CUST00103,RTE00028,2024-12-25,Completed
LOAD00084896,CUST00064,RTE00041,2024-12-25,Completed
LOAD00084897,CUST00176,RTE00034,2024-12-25,Completed
LOAD00084898,CUST00057,RTE00001,2024-12-25,Completed
LOAD00084899,CUST00065,RTE00045,2024-12-25,Completed
LOAD00084900,CUST00156,RTE00017,2024-12-25,Completed
LOAD00084901,CUST00102,RTE00006,2024-12-25,Completed
LOAD00084902,CUST00056,RTE00033,2024-12-25,Completed
LOAD00084903,CUST00144,RTE00037,2024-12-25,Completed
